__main__ train:106                                :2087.1 Mb     if args.distributed:
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :10545.1Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :10545.1Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :10545.1Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :10545.1Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :10545.1Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :10545.1Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :10545.1Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :8759.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
torch.autograd backward:132                       :8759.1 Mb         allow_unreachable=True)  # allow_unreachable flag
selectors select:415                              :8759.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :8759.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :8759.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :8769.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :8769.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :8769.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:415                              :8769.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
torch.nn.functional grid_sample:3391              :9625.1 Mb     return torch.grid_sampler(input, grid, mode_enum, padding_mode_enum, align_corners)
+ torch.nn.functional grid_sample:3391               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               ()                   <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (2, 3, 3062, 3062)   <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (2, 3, 6113, 6113)   <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (12, 12)             <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (2, 1)               <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (2, 6113, 6113, 2)   <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (2, 512)             <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
selectors select:428                              :9625.1 Mb         return ready
threading _is_owned:258                           :9625.1 Mb         if self._lock.acquire(0):
torchvision.transforms.functional to_tensor:87    :9625.1 Mb     if pic.mode == 'I':
selectors select:415                              :9625.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :9625.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :9625.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :9625.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :9625.1 Mb             fd_event_list = self._selector.poll(timeout)
